id:ID,name,type,:LABEL
chunk:bb39407ffa3b1be34b7f,wikipedia_vi_10.jsonl chunk 99,Chunk,Chunk
chunk:fbf1f4f75fd4421fcbf2,wikipedia_vi_10.jsonl chunk 100,Chunk,Chunk
chunk:a30469337413e8b52f7b,wikipedia_vi_10.jsonl chunk 101,Chunk,Chunk
chunk:1dc9577976e833954f67,wikipedia_vi_10.jsonl chunk 102,Chunk,Chunk
chunk:b2aa8de108ae00899c0c,wikipedia_vi_10.jsonl chunk 103,Chunk,Chunk
chunk:99d269f65ae59f3fc6e4,wikipedia_vi_10.jsonl chunk 104,Chunk,Chunk
chunk:ef26bbf23ad2c1aa2e95,wikipedia_vi_10.jsonl chunk 105,Chunk,Chunk
chunk:3f045b3d6e38c0a0b803,wikipedia_vi_10.jsonl chunk 106,Chunk,Chunk
chunk:4dccc81c79e8bac2b498,wikipedia_vi_10.jsonl chunk 107,Chunk,Chunk
chunk:6e558ddb3c96f4f7f2cc,wikipedia_vi_10.jsonl chunk 108,Chunk,Chunk
chunk:da6a830ec04a5cd7a78e,wikipedia_vi_10.jsonl chunk 109,Chunk,Chunk
chunk:3931a96ad4da31ad9d90,wikipedia_vi_10.jsonl chunk 110,Chunk,Chunk
chunk:d7696d994c3c3ca4f6d2,wikipedia_vi_10.jsonl chunk 111,Chunk,Chunk
chunk:2576d179b2ee56555805,wikipedia_vi_10.jsonl chunk 112,Chunk,Chunk
chunk:76a32d226dc7e673dbed,wikipedia_vi_10.jsonl chunk 113,Chunk,Chunk
chunk:804d78a6d88eb320460a,wikipedia_vi_10.jsonl chunk 114,Chunk,Chunk
chunk:beb5e50e3b8e3b0e9a09,wikipedia_vi_10.jsonl chunk 115,Chunk,Chunk
chunk:9be717df553805cddd2b,wikipedia_vi_10.jsonl chunk 116,Chunk,Chunk
chunk:e3d95169689d8b012d12,wikipedia_vi_10.jsonl chunk 117,Chunk,Chunk
chunk:10285401f01c2f7efa02,wikipedia_vi_10.jsonl chunk 0,Chunk,Chunk
chunk:029ad58f6c24d8fcef69,wikipedia_vi_10.jsonl chunk 1,Chunk,Chunk
chunk:96df432baa6e32619218,wikipedia_vi_10.jsonl chunk 2,Chunk,Chunk
chunk:4fdb45f662bbb2732dc9,wikipedia_vi_10.jsonl chunk 3,Chunk,Chunk
chunk:badf8afb5bf044631453,wikipedia_vi_10.jsonl chunk 4,Chunk,Chunk
chunk:6109de7f3ff52be06361,wikipedia_vi_10.jsonl chunk 5,Chunk,Chunk
chunk:61c8709fc8d42540508c,wikipedia_vi_10.jsonl chunk 6,Chunk,Chunk
chunk:77d96840c198e28844cc,wikipedia_vi_10.jsonl chunk 7,Chunk,Chunk
chunk:87295c6f87578d78d233,wikipedia_vi_10.jsonl chunk 8,Chunk,Chunk
chunk:c1d331c6d40acbc73e23,wikipedia_vi_10.jsonl chunk 9,Chunk,Chunk
chunk:e00b364587163bd8c266,wikipedia_vi_10.jsonl chunk 10,Chunk,Chunk
chunk:1480906bf8aeb12ef6e6,wikipedia_vi_10.jsonl chunk 11,Chunk,Chunk
chunk:3a46aef69c7b5067f8eb,wikipedia_vi_10.jsonl chunk 12,Chunk,Chunk
chunk:ba42204f1ed796656858,wikipedia_vi_10.jsonl chunk 13,Chunk,Chunk
chunk:3501c66ebde3eba8e8bd,wikipedia_vi_10.jsonl chunk 14,Chunk,Chunk
chunk:93646396aa50b6b20389,wikipedia_vi_10.jsonl chunk 15,Chunk,Chunk
chunk:9a0384e5a7ac27bb559e,wikipedia_vi_10.jsonl chunk 16,Chunk,Chunk
chunk:a05b9ddc454435030391,wikipedia_vi_10.jsonl chunk 17,Chunk,Chunk
chunk:74f7803df5045de973aa,wikipedia_vi_10.jsonl chunk 18,Chunk,Chunk
chunk:e2f6a911c529661a9c89,wikipedia_vi_10.jsonl chunk 19,Chunk,Chunk
chunk:bb69d1605fa4b3c588a8,wikipedia_vi_10.jsonl chunk 20,Chunk,Chunk
chunk:d7315ebbe2d427ce02ed,wikipedia_vi_10.jsonl chunk 21,Chunk,Chunk
chunk:6b4559b4105d89fce684,wikipedia_vi_10.jsonl chunk 22,Chunk,Chunk
chunk:d1472330a0cccb54cf32,wikipedia_vi_10.jsonl chunk 23,Chunk,Chunk
chunk:a9651efa88e9b1e96bd7,wikipedia_vi_10.jsonl chunk 24,Chunk,Chunk
chunk:30bf09a95a353f45fa83,wikipedia_vi_10.jsonl chunk 25,Chunk,Chunk
chunk:02baa4b29f08137a8921,wikipedia_vi_10.jsonl chunk 26,Chunk,Chunk
chunk:bf8703decc59a093f6c4,wikipedia_vi_10.jsonl chunk 27,Chunk,Chunk
chunk:ae43f4c329339937908e,wikipedia_vi_10.jsonl chunk 28,Chunk,Chunk
chunk:e5d360c80c0b410e77a9,wikipedia_vi_10.jsonl chunk 29,Chunk,Chunk
chunk:5c7be1f40e091af302fc,wikipedia_vi_10.jsonl chunk 30,Chunk,Chunk
chunk:d999382bdd81d30e1f69,wikipedia_vi_10.jsonl chunk 31,Chunk,Chunk
chunk:2e4e3954acf2ed080b73,wikipedia_vi_10.jsonl chunk 32,Chunk,Chunk
chunk:59731b7f30584621401f,wikipedia_vi_10.jsonl chunk 33,Chunk,Chunk
chunk:1c1e32f6624cebdef1f7,wikipedia_vi_10.jsonl chunk 34,Chunk,Chunk
chunk:75eb1b924843e219d3f0,wikipedia_vi_10.jsonl chunk 35,Chunk,Chunk
chunk:557178f8da2d6653cb1f,wikipedia_vi_10.jsonl chunk 36,Chunk,Chunk
chunk:09a0dfd99a6d12cca462,wikipedia_vi_10.jsonl chunk 37,Chunk,Chunk
chunk:5c7625219a9585e6bcd7,wikipedia_vi_10.jsonl chunk 38,Chunk,Chunk
chunk:9d070f76592e2c6b88e4,wikipedia_vi_10.jsonl chunk 39,Chunk,Chunk
chunk:d6807edf7d5313775da9,wikipedia_vi_10.jsonl chunk 40,Chunk,Chunk
chunk:180ced7a3a6e6a1f6785,wikipedia_vi_10.jsonl chunk 41,Chunk,Chunk
chunk:829d679907a662748f01,wikipedia_vi_10.jsonl chunk 42,Chunk,Chunk
chunk:6520cc2204afa6a63746,wikipedia_vi_10.jsonl chunk 43,Chunk,Chunk
chunk:e046c51ad3c6d940e034,wikipedia_vi_10.jsonl chunk 44,Chunk,Chunk
chunk:de8e2eb91c22cbb80241,wikipedia_vi_10.jsonl chunk 45,Chunk,Chunk
chunk:6c8a8b5fcb623c52703e,wikipedia_vi_10.jsonl chunk 46,Chunk,Chunk
chunk:3537b61e264037f8817d,wikipedia_vi_10.jsonl chunk 47,Chunk,Chunk
chunk:8f44647871f83eb30893,wikipedia_vi_10.jsonl chunk 48,Chunk,Chunk
chunk:00234235e4e79baeae60,wikipedia_vi_10.jsonl chunk 49,Chunk,Chunk
chunk:9e5b55873a7b866912a8,wikipedia_vi_10.jsonl chunk 50,Chunk,Chunk
chunk:281682ceb29024b6d468,wikipedia_vi_10.jsonl chunk 51,Chunk,Chunk
chunk:554786a06a533f32c19a,wikipedia_vi_10.jsonl chunk 52,Chunk,Chunk
chunk:7cb6ce18119d66b66f21,wikipedia_vi_10.jsonl chunk 53,Chunk,Chunk
chunk:fdefd5ae63f678ef5eee,wikipedia_vi_10.jsonl chunk 54,Chunk,Chunk
chunk:c7984d33c984db1357b8,wikipedia_vi_10.jsonl chunk 55,Chunk,Chunk
chunk:46a4d72fc96eb02902a2,wikipedia_vi_10.jsonl chunk 56,Chunk,Chunk
chunk:262e9ae81a4a5aa198dc,wikipedia_vi_10.jsonl chunk 57,Chunk,Chunk
chunk:61c7558b97fa07c0efb5,wikipedia_vi_10.jsonl chunk 58,Chunk,Chunk
chunk:a0a8d3e88dfbcdb3a9f3,wikipedia_vi_10.jsonl chunk 59,Chunk,Chunk
chunk:3d2e5618a34363c40062,wikipedia_vi_10.jsonl chunk 60,Chunk,Chunk
chunk:f9e60787483edb672753,wikipedia_vi_10.jsonl chunk 61,Chunk,Chunk
chunk:f1d4ca08e23c20f58f90,wikipedia_vi_10.jsonl chunk 62,Chunk,Chunk
chunk:a17fb02fe8baed059c68,wikipedia_vi_10.jsonl chunk 0,Chunk,Chunk
chunk:5218aa97b21952d2122b,wikipedia_vi_10.jsonl chunk 1,Chunk,Chunk
chunk:9114c2992c942d04e7d2,wikipedia_vi_10.jsonl chunk 2,Chunk,Chunk
chunk:6097d9eac48bed9494e5,wikipedia_vi_10.jsonl chunk 3,Chunk,Chunk
chunk:3e0ded1a4e20a88b7373,wikipedia_vi_10.jsonl chunk 4,Chunk,Chunk
chunk:bf5698251c6b7875757d,wikipedia_vi_10.jsonl chunk 5,Chunk,Chunk
chunk:3f53c2a11793929ba0ec,wikipedia_vi_10.jsonl chunk 6,Chunk,Chunk
chunk:1c85bf7564c5312eec6e,wikipedia_vi_10.jsonl chunk 7,Chunk,Chunk
chunk:10abb27f160eadb0a20c,wikipedia_vi_10.jsonl chunk 8,Chunk,Chunk
chunk:8fd3f9b90231bc4f9684,wikipedia_vi_10.jsonl chunk 9,Chunk,Chunk
chunk:0b140c9e88f9e20d1dfe,wikipedia_vi_10.jsonl chunk 10,Chunk,Chunk
chunk:170b6dfcc5078c471fc6,wikipedia_vi_10.jsonl chunk 11,Chunk,Chunk
chunk:fc80f43f2cb50c54ba3f,wikipedia_vi_10.jsonl chunk 12,Chunk,Chunk
chunk:eb3641ae0436781bdb42,wikipedia_vi_10.jsonl chunk 13,Chunk,Chunk
chunk:8141806ce152561b8578,wikipedia_vi_10.jsonl chunk 14,Chunk,Chunk
chunk:b624596425950f4e84b2,wikipedia_vi_10.jsonl chunk 0,Chunk,Chunk
chunk:bed98d7c2c4adffcc575,wikipedia_vi_10.jsonl chunk 1,Chunk,Chunk
chunk:ad27e79474c854ad14e0,wikipedia_vi_10.jsonl chunk 2,Chunk,Chunk
chunk:23895173aa38fe55be1a,wikipedia_vi_10.jsonl chunk 3,Chunk,Chunk
chunk:a7e10e0455fb20fd516f,wikipedia_vi_10.jsonl chunk 4,Chunk,Chunk
chunk:4877caaa6992f4114492,wikipedia_vi_10.jsonl chunk 5,Chunk,Chunk
chunk:b89f206085b8325d8613,wikipedia_vi_10.jsonl chunk 6,Chunk,Chunk
chunk:0c79e4b2ef22f208a4f0,wikipedia_vi_10.jsonl chunk 7,Chunk,Chunk
chunk:039e54c2a689fc458e3b,wikipedia_vi_10.jsonl chunk 0,Chunk,Chunk
chunk:2344f75bae2324cf39b7,wikipedia_vi_10.jsonl chunk 1,Chunk,Chunk
chunk:b955722c44366a049b3c,wikipedia_vi_10.jsonl chunk 2,Chunk,Chunk
chunk:e0797211acdd539c9f37,wikipedia_vi_10.jsonl chunk 3,Chunk,Chunk
chunk:b969c1fbe0f1c9ae1b80,wikipedia_vi_10.jsonl chunk 4,Chunk,Chunk
chunk:109be733a54622663010,wikipedia_vi_10.jsonl chunk 5,Chunk,Chunk
chunk:16a03fd17692802118d8,wikipedia_vi_10.jsonl chunk 6,Chunk,Chunk
chunk:f3cac88687d746032d3e,wikipedia_vi_10.jsonl chunk 7,Chunk,Chunk
chunk:51dcdad4b8e9a27c8dde,wikipedia_vi_10.jsonl chunk 8,Chunk,Chunk
chunk:9176cf8785acee42cf4c,wikipedia_vi_10.jsonl chunk 9,Chunk,Chunk
chunk:ffe154904632c5e1e9bf,wikipedia_vi_10.jsonl chunk 10,Chunk,Chunk
chunk:bfad2a31411c34c93fac,wikipedia_vi_10.jsonl chunk 11,Chunk,Chunk
chunk:30166495059618006b16,wikipedia_vi_10.jsonl chunk 12,Chunk,Chunk
chunk:e0bb733f7ef7ab66f739,wikipedia_vi_10.jsonl chunk 13,Chunk,Chunk
chunk:02c2eb764ff1e9bbe8d7,wikipedia_vi_10.jsonl chunk 14,Chunk,Chunk
chunk:c25e759b50f7f7572b3f,wikipedia_vi_10.jsonl chunk 15,Chunk,Chunk
chunk:2d79866f679cd9bf5e93,wikipedia_vi_10.jsonl chunk 16,Chunk,Chunk
chunk:43535b3de762b1b629e8,wikipedia_vi_10.jsonl chunk 17,Chunk,Chunk
chunk:74c69c88476256f6dfde,wikipedia_vi_10.jsonl chunk 18,Chunk,Chunk
chunk:c3403103388f7dd16d5e,wikipedia_vi_10.jsonl chunk 19,Chunk,Chunk
chunk:631ed1261aca4aee5469,wikipedia_vi_10.jsonl chunk 20,Chunk,Chunk
chunk:409d4df19725fbc93636,wikipedia_vi_10.jsonl chunk 21,Chunk,Chunk
chunk:6b423433489cca3207cb,wikipedia_vi_10.jsonl chunk 22,Chunk,Chunk
chunk:3b5346c17e72a9a8ec30,wikipedia_vi_10.jsonl chunk 23,Chunk,Chunk
chunk:e94674c6b6702d1d8b92,wikipedia_vi_10.jsonl chunk 24,Chunk,Chunk
chunk:a24acd363b39ff8bfdb1,wikipedia_vi_10.jsonl chunk 25,Chunk,Chunk
chunk:3feaad11821ab217b815,wikipedia_vi_10.jsonl chunk 26,Chunk,Chunk
chunk:023fbe12a859cd2e4426,wikipedia_vi_10.jsonl chunk 27,Chunk,Chunk
chunk:70c41c61f2039fc51ebe,wikipedia_vi_10.jsonl chunk 28,Chunk,Chunk
chunk:35438fed28019125e66e,wikipedia_vi_10.jsonl chunk 29,Chunk,Chunk
chunk:e1b6150c15d27e2b9de4,wikipedia_vi_10.jsonl chunk 30,Chunk,Chunk
chunk:fae95b8bd0254fa991ce,wikipedia_vi_10.jsonl chunk 31,Chunk,Chunk
chunk:782214e34846e2ce1db8,wikipedia_vi_10.jsonl chunk 32,Chunk,Chunk
chunk:bdf2b3e2fe6bf8b0de99,wikipedia_vi_10.jsonl chunk 33,Chunk,Chunk
chunk:848bba0325093648ff77,wikipedia_vi_10.jsonl chunk 34,Chunk,Chunk
chunk:adfe334262cf53455e28,wikipedia_vi_10.jsonl chunk 35,Chunk,Chunk
chunk:1aac4f35885eeca03729,wikipedia_vi_10.jsonl chunk 37,Chunk,Chunk
chunk:014d2af0e9fd04186e0d,wikipedia_vi_10.jsonl chunk 38,Chunk,Chunk
chunk:23c32181e03c44c6c532,wikipedia_vi_10.jsonl chunk 39,Chunk,Chunk
chunk:7a11abbabbef20117420,wikipedia_vi_10.jsonl chunk 40,Chunk,Chunk
chunk:a6e3332ee476d2c2bf45,wikipedia_vi_10.jsonl chunk 41,Chunk,Chunk
chunk:2e8ea0a4f7c658cf7ce0,wikipedia_vi_10.jsonl chunk 42,Chunk,Chunk
chunk:3e11a0437e8cdfd8154a,wikipedia_vi_10.jsonl chunk 43,Chunk,Chunk
chunk:58c2767cb7c89a3433d1,wikipedia_vi_10.jsonl chunk 44,Chunk,Chunk
chunk:757ff7b78347d70e58dc,wikipedia_vi_10.jsonl chunk 45,Chunk,Chunk
document:403eb316bbc5c7356fb5,Internet Society,Document,Document
document:3d11a2407c251ab34490,Tiếng Việt,Document,Document
document:cfb731e615e473c23282,Ohio,Document,Document
document:0ecbc47b008b5d8e524a,California,Document,Document
document:be43a17fc0daeec58aa6,Thụy Điển,Document,Document
document:8a29dda78b0dd786e90e,Thành phố Hồ Chí Minh,Document,Document
document:3a5768e25a920b778b36,Lào Cai,Document,Document
document:4eb612d661c3cdf73fab,W3C,Document,Document
document:0c82a2876958b4662415,Bộ Kế hoạch và Đầu tư (Việt Nam),Document,Document
document:f6349f214dc7f98dca31,Lào,Document,Document
entity:0474b56a96154a0cc872,Internet Society,ORGANIZATION,Entity
entity:3c4a6d52b1d8329a72e9,ISOC,ORGANIZATION,Entity
entity:d3221e41548bed02f86f,"Washington, DC",LOCATION,Entity
entity:c75ca3a5922fe1f83122,Hoa Kỳ,LOCATION,Entity
entity:85874773fe57f4dc07b6,Geneva,LOCATION,Entity
entity:ae592c450315f98a8b18,Thụy Sĩ,LOCATION,Entity
entity:d9b7c7a677e425b4c7b8,Internet,CONCEPT,Entity
entity:d4fc39dab0af75e14b5a,Quốc gia Việt Nam,ORGANIZATION,Entity
entity:6b0202278da5aaca5200,Internet,TECHNOLOGY,Entity
entity:1d1374e8990ea632ceaf,Internet Engineering Task Force,ORGANIZATION,Entity
entity:56ee48033751814ba087,Vint Cerf,PERSON,Entity
entity:fd5fdc16708d5b51ec88,18/7/1995,DATE,Entity
entity:2c6e82be7af62990e62e,L'Association Internationale de Lutte Contre la Cybercriminalité,ORGANIZATION,Entity
entity:4d265325dbde8c8cfcd1,Public Interest Registry,ORGANIZATION,Entity
entity:ef3435a2dae79aaf3627,Tổ chức quốc tế,CONCEPT,Entity
entity:1fc87f041d95fb55a914,Tổ chức phi lợi nhuận,CONCEPT,Entity
entity:d1417977f05ef5d4eaec,Tiêu chuẩn Internet,CONCEPT,Entity
entity:7168ef1d522f10f1b097,Khởi đầu năm 1992,EVENT,Entity
entity:5976ef37a0057763d764,Quản lý Internet,CONCEPT,Entity
entity:2ec3d9e4d8d7f8a07269,Lịch sử Internet,WORK,Entity
entity:17264bc2e42fafcc60e5,phương ngôn tiếng Việt Trung Bộ,CONCEPT,Entity
entity:50ebd2e2c4d71102ddb8,miền Tây Bắc Việt Nam,LOCATION,Entity
entity:1eb7316f9cb3908fb4af,thương nhân Việt Nam,PERSON,Entity
entity:b8b34818804a31aff3de,dân tộc thiểu số tại Việt Nam,PERSON,Entity
entity:95a709446fd3c11a1189,Cộng hòa Séc,LOCATION,Entity
entity:8230768b5661df270730,ngữ hệ Nam Á,CONCEPT,Entity
entity:b8e9380115d740898cfe,Vùng văn hoá Đông Á,LOCATION,Entity
entity:9a2091ef32dbb54e0a6f,ngôn ngữ Hán,CONCEPT,Entity
entity:d9cbf494b220d80c768a,A. G. Haudricourt,PERSON,Entity
entity:8eedeae0677b378aaf67,Tiếng nói thuộc nhóm ngôn ngữ Việt - Mường (ngữ hệ Nam Á),CONCEPT,Entity
entity:2a8b256a85c3e1286e2a,chữ quốc ngữ,CONCEPT,Entity
entity:4fea94a0f91060f57c2e,Hệ ngôn ngữ Tai-Kadai,CONCEPT,Entity
entity:97141f81638f5f14660c,thế kỷ thứ VI,DATE,Entity
entity:48c00ee9a4d12687ae5a,thế kỷ XIII và XIV,DATE,Entity
entity:a600b1a80ddbe23fac10,nhà Đường,ORGANIZATION,Entity
entity:1996ba28375f5e31832f,Bắc thuộc,EVENT,Entity
entity:04b57c8fa9aa5a47a83a,thời kỳ Bắc thuộc,EVENT,Entity
entity:f3ee3996135e3f269588,Thời kỳ Pháp thuộc,EVENT,Entity
entity:4dfefdb66d9d56c6a0e1,Công nguyên,DATE,Entity
entity:8e63c1918dbd72527837,tiếng Trung Quốc,CONCEPT,Entity
entity:b7981c709a14d0a9d408,Mai Ngọc Chừ,PERSON,Entity
entity:e7787e514162745fb657,Đinh Đức Thiện,PERSON,Entity
entity:0d2a53923943e8770f8d,Hoàng Trọng Phiến,PERSON,Entity
entity:0de5ec28e6f0c4007a50,Quy định về chính tả tiếng Việt và về thuật ngữ tiếng Việt,WORK,Entity
entity:f04dfede1c0f5247b17a,từ gốc Hán,CONCEPT,Entity
entity:76fc0c5c2c8180942482,người Nhật Bản,PERSON,Entity
entity:d2190a21a5b136a71a66,kanji,CONCEPT,Entity
entity:1ab22e68385a43f5a409,katakana,CONCEPT,Entity
entity:b6f241c283e343ac0613,1945 chữ Hán thông dụng,CONCEPT,Entity
entity:7674e0fa3937a474abdc,2000 từ Hán-Hàn thông dụng,CONCEPT,Entity
entity:259046e180fef1e8b892,yếu tố Hán-Việt,CONCEPT,Entity
entity:f8f51656ff7d3cf8039c,chủ,KEYWORD,Entity
entity:0965b9f15eebfd9cbf4f,ở,KEYWORD,Entity
entity:195c6680f14e0a012269,tâm,KEYWORD,Entity
entity:c4568dba8078d9a9745b,minh,KEYWORD,Entity
entity:d2912a257bb499c4aca7,đức,KEYWORD,Entity
entity:5f7bdadf0fdfd99bb88a,thiên,KEYWORD,Entity
entity:c6365f7210958b0e9372,tự do,KEYWORD,Entity
entity:7c8a986f9b46374000cc,nhiệt náo,KEYWORD,Entity
entity:58d993b1a7c2a6ea6b15,thích phóng,KEYWORD,Entity
entity:0385a846e71803ded059,đảm bảo,KEYWORD,Entity
entity:c9a8be4f167deb0ae1df,bảo đảm,KEYWORD,Entity
entity:eb617835bc999ba61c22,thừa trần,KEYWORD,Entity
entity:52a682ae36cb7e2a7c2c,trần,KEYWORD,Entity
entity:d67407d43825ad57c432,lạc hoa sinh,KEYWORD,Entity
entity:2c8f1308be6d00fbc3c9,lạc,KEYWORD,Entity
entity:81b61a668076b2d17032,sáp nhập,KEYWORD,Entity
entity:d55f3e7eadf555941ede,sát nhập,KEYWORD,Entity
entity:5cdd17831994960a1f99,thống kế,KEYWORD,Entity
entity:48ce4e53d584920c6aa3,thống kê,KEYWORD,Entity
entity:d2b9fe9a487b3d596777,để kháng,KEYWORD,Entity
entity:d7129814a48a8c5cd5fc,chúng cư,KEYWORD,Entity
entity:715eea7735a762f7a0e6,chung cư,KEYWORD,Entity
entity:0597223f35b8913d7c3c,bảo cô,KEYWORD,Entity
entity:b8b6a8f0fd1a4127dbd6,vãng cảnh,KEYWORD,Entity
entity:b9e0d8d189b4674f31b2,khuyến mãi,KEYWORD,Entity
entity:d6b15025993fdec64f64,phương phi,KEYWORD,Entity
entity:45376a8c36b07d65c948,bồi hồi,KEYWORD,Entity
entity:7aa864fda5eaf2fe82d8,Thái Sơn,LOCATION,Entity
entity:757de413739781353085,Hoàng Liên Sơn,LOCATION,Entity
entity:948813005a6da05726d8,cổ thụ,NATURE,Entity
entity:2b0abd607fe82a61006e,núi Thái Sơn,LOCATION,Entity
entity:4eeaec7d6d0a07bf131c,sông Hoàng Hà,LOCATION,Entity
entity:aa2e24b4728cd822838a,cây cổ thụ,NATURE,Entity
entity:c4c5b4e55190e6989ab0,thương nhân Trung Quốc,PERSON,Entity
entity:7ed11c9cab2d8898b972,các nhà nghiên cứu ngôn ngữ tiếng Việt,PERSON,Entity
entity:8cca46bbc99f8c95f68d,"các cơ quan, các cấp quản lý",ORGANIZATION,Entity
entity:4623a001ce45f57c37f5,tổ chức xã hội - nghề nghiệp,ORGANIZATION,Entity
entity:1b2749ad05316ddc4ee2,quan ngại,CONCEPT,Entity
entity:833a88797097b9f44c51,vấn nạn,CONCEPT,Entity
entity:42173f4615f33a76ed53,vô hình trung,CONCEPT,Entity
entity:786d8b016b5adb426043,việt dã,CONCEPT,Entity
entity:c9bb5df8c6aa5042082a,trứ tác,CONCEPT,Entity
entity:3ed78f50a685aa6910c8,phong thanh,CONCEPT,Entity
entity:584f1e0f5f02cd09c927,bàng quan,CONCEPT,Entity
entity:50a75cd7aeec8db3064f,Ngũ Giác Đài,CONCEPT,Entity
entity:b87b95ffda2218407180,tham quan,CONCEPT,Entity
entity:2e6fe3c17188b2bda758,xán lạn,CONCEPT,Entity
entity:ebd7023ea590fa7c5d82,Maspéro,PERSON,Entity
entity:981607ea782006387261,phong cách chính luận,CONCEPT,Entity
entity:a17fe2d23b5592fcae0e,khoa học,SCIENCE,Entity
entity:05a5febc242328c89a21,Nguyễn Thị Bích Ngọc,PERSON,Entity
entity:66cd94f92962e1e4f207,Từ chữ Hán đến chữ Nôm,WORK,Entity
entity:955223d2d248e8bc8772,chữ Nôm,CONCEPT,Entity
entity:4904c07ef6188a3f855e,Nho học,CONCEPT,Entity
entity:ce2173d736a693a833f1,Nam quốc sơn hà,WORK,Entity
entity:a621aba48449e8542887,sông Như Nguyệt,LOCATION,Entity
entity:991739ff0ba0fd864fd8,sông Cầu,LOCATION,Entity
entity:e840443bc1ccc8c307a0,Ngô Thì Nhậm,PERSON,Entity
entity:d080d5a6a9121f641517,Tam thiên tự giải âm chỉ lược,WORK,Entity
entity:e40eda7297bd738e002f,Tam thiên tự,WORK,Entity
entity:20995a78bb69176d10de,Tự học toản yếu,WORK,Entity
entity:027a2f839740ac6f0c36,1746-1803,DATE,Entity
entity:cb5715fff9dcdbab0b6d,3000 chữ Hán,CONCEPT,Entity
entity:de368d4a2bb70e988daa,vần lưng,CONCEPT,Entity
entity:9d5854879313b32b5e25,Trần Văn Giáp,PERSON,Entity
entity:9e22cc35bbeba8822e1d,cuối thế kỷ 18,DATE,Entity
entity:cdb0547a7f4bd5b83dac,Chỉ nam ngọc âm,WORK,Entity
entity:d8efc9aad17c52352e1c,Chỉ nam bị loại,WORK,Entity
entity:3e57825641e2f75516f2,Nhật dụng thường đàm,WORK,Entity
entity:98f2d8a1c9c7923eed7f,Thiên tự văn,WORK,Entity
entity:b763035a1ed910ff3b66,Đại Nam quốc ngữ,WORK,Entity
entity:10a1df541a0fdec47350,Từ điển Hán Việt,CONCEPT,Entity
entity:7105491e81734c5c509f,Liên hiệp Pháp,ORGANIZATION,Entity
entity:28e7ce05e5fae5b56d67,từ ngữ gốc Pháp,CONCEPT,Entity
entity:2986adfef7b6aa6189e3,cổ văn,CONCEPT,Entity
entity:bd7cad7dda818230d81b,nhà truyền giáo châu Âu,PERSON,Entity
entity:d6765d7d3165f9acfbc5,Gaspar do Amaral,PERSON,Entity
entity:25162a641f4bd8946e01,Antonio Barbosa,PERSON,Entity
entity:f49e5850d976eedcf891,Gia Định báo,WORK,Entity
entity:72883b3dae1c64c2221f,Nam Kỳ Lục tỉnh,LOCATION,Entity
entity:3d2315e30e1e6e450392,năm 1865,DATE,Entity
entity:b596799819adfec289e6,Chính phủ nước Cộng hòa xã hội chủ nghĩa Việt Nam,ORGANIZATION,Entity
entity:2a9b20268daac0f301df,chiến tranh Việt Nam,EVENT,Entity
entity:99353796a418edb47164,Á Căn Đình,LOCATION,Entity
entity:7485f4042ef0f71bfe6c,Nã Phá Luân,PERSON,Entity
entity:7c83a26a4f8f19fea81b,Tòa Bạch Ốc,LOCATION,Entity
entity:11ff4cd3361d34fb3043,miền Bắc (Việt Nam Dân chủ Cộng hòa),LOCATION,Entity
entity:5417e7e0d21c4dc758c4,Ngân hàng Quốc gia,ORGANIZATION,Entity
entity:69b90ecf2459c7c890d8,phi trường,CONCEPT,Entity
entity:b61a47b5b28b9545038b,sân bay,CONCEPT,Entity
entity:380086170f598af46f11,Lầu Năm Góc,CONCEPT,Entity
entity:ee38fbbeca9d6ad73e24,Chiến tranh thế giới,EVENT,Entity
entity:b1c11105c5dd43afc2c4,Chiến tranh thế giới thứ nhất,EVENT,Entity
entity:c4155aff7ba7515cb9a8,hỏa tiễn,CONCEPT,Entity
entity:f1087965100cd0be06e6,tên lửa,CONCEPT,Entity
entity:02e9cb7e3b037f0df1e0,thủy quân lục chiến,CONCEPT,Entity
entity:01f00a434519d1ec625f,Băng Đảo,LOCATION,Entity
entity:4f46ea73dce509e57e48,Úc Đại Lợi,LOCATION,Entity
entity:0715e3c0dd2b6d64a14f,Hung Gia Lợi,LOCATION,Entity
entity:74b29f12cb396be0ca37,châu Lâm Tây,LOCATION,Entity
entity:dc4f6d6548c89a5f5d18,Ai-xơ-len,LOCATION,Entity
entity:0305a017d7ee2d7f003d,Ô-xtrây-li-a,LOCATION,Entity
entity:c2d1489e9ac05472df58,Hung-ga-ri,LOCATION,Entity
entity:be0830514c504df30514,Zhuang,CONCEPT,Entity
entity:3396fbbec8fa5a617ecd,tiếng Choang,CONCEPT,Entity
entity:2f86ef6e258ffb5e3b53,Khu tự trị dân tộc Choang Quảng Tây,LOCATION,Entity
entity:4c3dbc4e2c477471bfc5,Zhuang,PERSON,Entity
entity:037ae9b3e8354a6fa11c,người Tráng,CONCEPT,Entity
entity:5767597b2f762ac20f5d,30 tháng 4 năm 1975,DATE,Entity
entity:d0116784e7e4f34f2c7b,quan hệ Bắc-Nam,CONCEPT,Entity
entity:b041632d645338623af6,phương tiện truyền thanh và truyền hình,TECHNOLOGY,Entity
entity:9cc32863da472b4e61fa,Ethnologue,ORGANIZATION,Entity
entity:6f48ccaa7fc24d11d320,Anh,LOCATION,Entity
